carat,x,y,z,price,volume,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.4,4.68,4.64,2.94,6.844,63.84268799999999,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.59,5.36,5.29,3.38,7.227,95.837872,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.08,6.53,6.48,4.13,8.223,174.758472,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,6.79,6.74,4.25,8.68,194.49955,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4,4.74,4.7,2.91,6.898,64.82898000000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4.77,4.72,2.97,6.735,66.867768,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,4.4,4.37,2.75,6.628,52.877,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.58,5.52,5.39,3.19,7.249,94.91143199999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.1,6.6,6.63,4.09,8.362,178.97021999999998,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.71,5.83,5.85,3.39,7.847,115.617645,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,4.48,4.52,2.66,6.649,53.863936,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.25,4.02,4.04,2.48,6.075,40.277184,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,4.02,4.06,2.5,6.282,40.803,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,6.38,6.32,3.97,8.679,160.07675200000003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.65,5.69,3.56,8.024,114.44866000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,4.39,4.37,2.69,6.579,51.605767,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,5.14,5.1,3.21,7.472,84.14693999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.51,7.33,7.29,4.55,9.354,243.13243500000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.03,8.08,8.11,4.96,9.812,325.02284799999995,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,6.44,6.46,4.0,8.463,166.4096,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.04,6.49,6.55,4.03,8.531,171.313285,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.37,4.59,4.61,2.83,6.836,59.882517,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.43,4.84,4.86,3.0,6.849,70.5672,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4.31,4.33,2.67,6.745,49.828340999999995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,5.15,5.18,3.08,6.866,82.16516,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.56,7.51,7.43,4.61,9.089,257.234773,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,5.67,5.69,3.53,8.009,113.885919,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1.25,6.94,6.88,4.25,8.497,202.9256,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38,4.68,4.7,2.87,6.234,63.12852,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.94,6.27,6.23,3.89,8.35,151.951569,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.35,4.55,4.6,2.81,6.56,58.81329999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,4.37,4.32,2.55,6.223,48.139920000000004,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,4.75,4.79,2.95,6.76,67.11987500000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.31,4.34,4.37,2.7,6.671,51.207660000000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.32,4.47,4.44,2.62,6.985,51.998616000000005,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.36,4.62,4.58,2.8,6.592,59.24688,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.54,7.34,7.4,4.65,9.284,252.56940000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.41,4.73,4.77,2.95,6.526,66.55819500000001,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,8.16,8.19,4.98,9.776,332.81539200000003,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.66,5.54,5.58,3.42,7.59,105.72314399999999,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.02,6.19,6.24,4.07,8.243,157.20619200000004,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.52,5.17,5.22,3.18,7.501,85.819932,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.01,6.32,6.37,3.96,8.9,159.42326400000002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.59,7.58,7.51,4.6,9.086,261.85868,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.6,5.41,5.46,3.37,7.761,99.545082,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.26,4.09,4.13,2.54,6.114,42.904918,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,4.83,4.85,3.0,6.65,70.2765,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.8,5.94,5.98,3.67,7.707,130.362804,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2.01,7.76,7.92,5.22,9.575,320.81702399999995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.76,7.79,7.83,4.76,9.111,290.33953199999996,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1.63,7.71,7.79,4.47,9.297,268.472223,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.24,7.02,6.98,4.21,8.473,206.288316,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.58,5.38,5.42,3.32,7.151,96.80987199999998,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.74,5.81,5.83,3.57,8.049,120.92411099999998,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.36,4.59,4.63,2.83,6.375,60.142311,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,4.29,4.33,2.71,6.405,50.340147,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,5.65,5.69,3.58,7.828,115.09163000000002,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.34,7.07,7.04,4.28,9.137,213.02758400000002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,6.4,6.43,3.95,8.448,162.55040000000002,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,4.76,4.71,2.97,6.967,66.586212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,6.12,6.18,3.86,8.404,145.99137599999997,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.41,4.43,2.69,6.649,52.552647,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.37,4.7,4.6,2.8,6.436,60.53599999999999,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,8.05,7.99,5.0,9.442,321.5975,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.71,5.74,5.69,3.5,7.946,114.31210000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,7.24,7.19,4.66,8.914,242.57909600000002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.22,8.54,8.46,5.03,9.514,363.40945200000004,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.47,4.97,5.01,3.05,6.929,75.94408499999999,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,6.27,6.06,4.09,8.328,155.40445799999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.25,8.42,8.35,5.19,9.316,364.89333000000005,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.55,5.24,5.3,3.21,7.003,89.14811999999999,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.38,4.65,4.67,2.9,6.834,62.97495000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.51,7.18,7.27,4.64,9.362,242.20150399999994,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.21,6.95,6.89,4.19,8.747,200.64024500000002,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.0,6.27,6.24,4.0,9.031,156.4992,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.33,4.47,4.43,2.69,6.611,53.267649,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.39,7.15,7.24,4.41,8.968,228.28806000000003,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,7.28,7.24,4.5,8.894,237.1824,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.53,5.21,5.23,3.21,7.491,87.467043,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4.32,4.29,2.68,6.515,49.66790400000001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.3,4.36,2.64,6.265,49.49472000000001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.51,5.15,31.8,5.12,7.638,838.5024000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6,5.45,5.44,3.33,7.691,98.72784000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,5.14,5.05,3.11,6.865,80.72626999999999,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.61,5.42,5.44,3.37,7.681,99.36377600000002,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.46,4.93,4.89,3.07,6.926,74.01063899999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2.01,7.99,8.05,4.99,9.725,320.95430500000003,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.07,6.57,6.59,4.05,8.657,175.350015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.39,6.32,4.03,8.186,162.750744,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.41,4.82,4.79,2.93,6.729,67.647254,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.45,4.94,4.9,2.99,7.156,72.37594000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,4.77,4.8,2.99,6.784,68.45904,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.92,6.27,6.25,3.87,8.109,151.65562500000001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.34,6.31,4.04,8.849,161.62181599999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,3.95,4.0,2.4,6.273,37.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,5.25,5.2,3.28,7.391,89.544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.55,5.36,5.38,3.24,7.783,93.43123200000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.72,4.67,2.93,7.242,64.584232,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.78,5.84,5.88,3.7,7.761,127.05504,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,6.13,6.17,3.85,8.122,145.615085,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,5.13,5.08,3.24,7.511,84.43569600000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,5.6,5.66,3.55,7.909,112.5208,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,6.1,6.13,3.88,8.368,145.08483999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.9,6.07,6.11,3.78,8.145,140.191506,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.51,7.25,7.32,4.53,9.089,240.4071,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,6.31,6.27,4.0,8.505,158.2548,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.08,6.57,6.63,4.08,8.844,177.721128,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.72,7.57,7.62,4.8,9.51,276.88032000000004,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.38,4.73,4.7,2.86,6.718,63.58066,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,6.09,6.13,3.9,8.368,145.59363,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,4.62,4.66,2.83,6.368,60.927636,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.91,6.2,6.22,3.85,8.443,148.47140000000002,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,4.61,4.54,2.84,6.562,59.439496,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,6.29,6.27,3.84,8.148,151.443072,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,5.15,5.21,3.13,7.545,83.982595,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.51,7.35,7.29,4.56,9.599,244.33163999999996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,4.41,4.45,2.71,6.26,53.182395,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.51,5.02,5.06,3.19,7.039,81.02982799999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,4.77,4.74,2.98,6.967,67.377204,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,6.08,6.11,3.91,8.146,145.251808,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,8.12,8.08,5.03,9.421,330.01628800000003,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.32,4.38,4.37,2.71,6.842,51.871026,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2.0,7.94,7.88,5.07,9.792,317.215704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,6.17,6.12,3.86,8.349,145.75514399999997,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,5.92,5.88,3.43,8.116,119.39692799999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.53,7.38,7.31,4.59,9.352,247.62040199999996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.19,6.87,6.84,4.17,8.648,195.951636,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.62,5.85,5.7,3.18,7.403,106.0371,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,6.73,6.78,4.25,8.559,193.92495000000002,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,5.7,5.72,3.52,8.111,114.76608,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.39,4.65,4.69,2.93,6.75,63.89890500000001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.33,4.42,4.44,2.74,6.766,53.771952000000006,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.53,5.19,5.23,3.24,7.729,87.94558800000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.34,4.48,4.51,2.74,6.613,55.36115200000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.02,6.56,6.44,3.96,9.08,167.295744,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,4.92,4.87,3.28,6.441,78.59011199999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.55,5.36,5.37,3.24,7.575,93.257568,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,4.3,4.33,2.69,6.76,50.08511,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.31,4.38,4.34,2.67,6.953,50.754563999999995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.77,5.8,5.84,3.69,8.099,124.98768,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.16,5.21,3.33,7.244,89.522388,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,5.99,6.01,3.95,8.451,142.199605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.43,4.38,2.59,6.41,50.254805999999995,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.26,6.91,6.88,4.26,8.533,202.52380799999997,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.8,5.93,5.98,3.7,8.305,131.20718,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.73,5.76,5.7,3.59,7.902,117.86688,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.27,4.12,4.16,2.59,6.223,44.390528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5,5.09,5.12,3.16,7.27,82.35212800000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,6.33,6.23,3.96,8.22,156.166164,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,5.91,5.83,3.93,8.031,135.409329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.52,5.14,5.2,3.21,7.377,85.79687999999999,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.75,5.9,5.96,3.58,8.247,125.88712000000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.74,5.69,3.54,7.773,115.61852400000001,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,4.73,4.69,2.97,6.829,65.88558900000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.56,7.39,7.42,4.6,9.257,252.23547999999997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.29,4.22,4.25,2.64,6.498,47.3484,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.9,6.13,6.18,3.88,8.658,146.98759199999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.03,6.67,6.62,3.92,8.956,173.089168,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,6.64,6.68,4.01,8.7,177.86435199999997,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,4.3,4.33,2.57,6.465,47.850829999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.59,5.32,5.38,3.35,7.417,95.88236,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,6.1,6.15,3.84,8.292,144.0576,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,4.92,4.95,2.97,7.107,72.33138,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2.0,8.03,7.96,5.06,9.785,323.42912799999993,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,6.38,6.34,4.0,8.078,161.7968,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.33,7.12,7.07,4.4,9.263,221.48896000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,4.39,4.35,2.71,6.528,51.75151499999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4.78,4.75,2.97,7.125,67.43385,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.51,7.3,7.28,4.59,9.16,243.93096,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,4.32,4.27,2.65,6.41,48.88296,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4,4.61,4.64,2.93,6.447,62.673872,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.04,6.36,6.33,4.12,8.636,165.86625600000002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.33,8.7,8.65,5.2,9.596,391.32599999999996,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.35,4.51,4.55,2.76,6.72,56.63657999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.26,7.0,6.91,4.18,8.547,202.1866,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4,4.76,4.73,2.93,6.957,65.96836400000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.68,5.63,3.6,7.733,115.12223999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.71,5.73,5.62,3.56,8.237,114.64125600000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.12,6.69,6.66,4.1,9.173,182.67714,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.74,7.85,7.79,4.78,9.323,292.30417,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.73,5.86,5.76,3.6,7.956,121.51295999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.76,5.78,3.54,7.834,117.856512,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.4,4.75,4.77,2.91,6.816,65.933325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4.77,4.83,2.88,6.526,66.35260799999999,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.38,4.8,4.76,2.83,7.136,64.65984,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.33,6.92,6.96,4.42,8.848,212.88134399999998,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4,4.75,4.77,2.94,6.965,66.61305,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7,5.65,5.67,3.56,7.829,114.04638,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.37,4.66,4.7,2.83,6.831,61.98266,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.59,5.37,5.33,3.33,7.661,95.311593,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,5.26,5.2,3.26,7.434,89.16752,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,5.69,5.66,3.58,7.742,115.29533200000002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.91,6.3,6.41,3.76,8.294,151.84008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,4.29,4.33,2.74,6.492,50.89741800000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.33,4.39,4.44,2.71,6.766,52.822236000000004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.34,4.45,4.49,2.79,6.129,55.74559500000001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.1,6.76,6.7,4.07,9.129,184.33844000000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5,5.06,5.1,3.05,7.088,78.7083,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,4.38,4.4,2.63,6.299,50.68536,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.27,4.1,4.16,2.61,6.153,44.51615999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.38,4.35,2.72,6.286,51.82416,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5,4.94,5.0,3.12,7.277,77.06400000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.26,7.09,7.05,4.18,8.683,208.93520999999998,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.41,7.12,7.04,4.52,9.133,226.56409599999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.58,5.36,5.39,3.29,7.59,95.049416,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.53,5.19,5.23,3.2,7.356,86.85984000000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,5.67,5.72,3.61,7.553,117.080964,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.32,4.36,4.38,2.72,5.974,51.94329600000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3,4.22,4.28,2.66,6.159,48.043856,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.31,7.03,7.13,4.38,9.22,219.54268199999999,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.53,5.28,5.1,3.25,6.982,87.516,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.34,4.54,4.5,2.7,6.477,55.161,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,6.45,6.49,3.89,8.677,162.837345,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5.23,5.26,3.19,7.114,87.756262,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,5.17,5.19,3.14,7.277,84.253422,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.43,7.19,7.21,4.51,9.538,233.797949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,5.18,5.11,3.24,6.768,85.762152,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3,4.27,4.3,2.68,5.945,49.20748,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,4.72,4.64,3.0,6.592,65.70239999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,5.78,5.87,3.38,7.919,114.678668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.93,6.39,6.36,3.79,8.194,154.027116,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.52,5.12,5.16,3.2,7.241,84.54144000000001,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.9,6.15,6.12,3.9,8.458,146.78820000000002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,6.2,6.14,4.01,7.782,152.65267999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.09,6.64,6.61,4.11,8.38,180.389544,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5,5.19,5.24,3.08,7.44,83.762448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36,4.55,4.58,2.82,6.748,58.76597999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,5.32,5.37,3.23,7.236,92.275932,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,4.93,4.89,2.93,6.87,70.635561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
